AFA,AFE,AFO,AFS,AMG,CAR,CF1,CF2,CF3,CFO,CPS,GCC,GLI,IBL,LIN,LIP,MAC,MON,NTI,OTR,OXA,Otros,PEN,POL,QUI,SUL,TMS,TTC,horas_VM,contMask,numberOfPatients,numberOfPatientsMR,neighbor_CAR,neighbor_IBL,neighbor_AFO,neighbor_OXA,neighbor_QUI,neighbor_PEN,neighbor_AFA,neighbor_CF3,neighbor_GLI,neighbor_CPS,neighbor_TMS,neighbor_LIN,neighbor_NTI,neighbor_MAC,neighbor_OTR,neighbor_AMG,neighbor_AFE,neighbor_POL,neighbor_CF1,neighbor_GCC,neighbor_LIP,neighbor_AFS,neighbor_MON,neighbor_CFO,neighbor_Otros,neighbor_TTC,neighbor_CF2,neighbor_SUL,cambio_postural,insulina,nutr_art,sedacion,relajacion,n_transf,farm_vasoactivos,dosis_nems,hoursTraqueo,hoursConUlcera,hoursConHemo,C01 VC acceso periférico 1,C01 VC acceso periférico 2,C02 Vía central - YD,C02 Vía central - SD,C02 Vía central - SI,C02 Vía central - FD,C02 Vía central - YI,C02 Vía central - FI,numberOfCatheters,pc_acinet,pc_enteroc,pc_pseud,pc_staph,pc_no_germ
0.273076923076923,0.12692307692307692,0.2269230769230769,0.13076923076923075,0.11923076923076914,0.43846153846153846,0.0807692307692307,0.0807692307692307,0.11538461538461531,0.08461538461538454,0.0,0.11538461538461531,0.19999999999999996,0.25384615384615383,0.09615384615384615,0.09999999999999998,0.09999999999999998,0.0807692307692307,0.08846153846153837,0.10384615384615381,0.26923076923076916,0.08461538461538454,0.10384615384615381,0.09999999999999998,0.19999999999999996,0.0807692307692307,0.11923076923076914,0.08846153846153837,0.11153846153846148,0.823076923076923,0.20769230769230762,0.31153846153846154,0.3307692307692307,0.2846153846153846,0.26538461538461533,0.21538461538461529,0.25769230769230766,0.23076923076923073,0.3076923076923077,0.26923076923076916,0.25384615384615383,0.26923076923076916,0.18461538461538463,0.20769230769230762,0.18461538461538463,0.15384615384615374,0.17307692307692302,0.2038461538461538,0.16538461538461535,0.11538461538461531,0.13461538461538458,0.14615384615384608,0.11538461538461531,0.1384615384615384,0.11923076923076914,0.0923076923076922,0.09999999999999998,0.09615384615384615,0.0807692307692307,0.08461538461538454,0.4653846153846154,0.48461538461538456,0.3730769230769231,0.3538461538461538,0.09615384615384615,0.11153846153846148,0.1576923076923077,0.11538461538461531,0.13461538461538458,0.1499999999999999,0.12307692307692308,0.21923076923076923,0.10384615384615381,0.25769230769230766,0.17307692307692302,0.21153846153846145,0.0923076923076922,0.15384615384615374,0.0807692307692307,0.2269230769230769,0.09999999999999998,0.273076923076923,0.31153846153846154,0.2615384615384615,0.85
0.21923076923076923,0.07307692307692304,0.2269230769230769,0.08461538461538454,0.0807692307692307,0.36923076923076925,0.0346153846153846,0.0346153846153846,0.0692307692307692,0.038461538461538436,0.11538461538461531,0.0,0.18461538461538463,0.19999999999999996,0.04999999999999993,0.06153846153846154,0.0461538461538461,0.0346153846153846,0.06538461538461537,0.0576923076923076,0.23076923076923073,0.038461538461538436,0.0576923076923076,0.06153846153846154,0.16153846153846152,0.0346153846153846,0.09615384615384615,0.04230769230769227,0.0807692307692307,0.8538461538461538,0.18461538461538463,0.2961538461538461,0.32307692307692304,0.24615384615384617,0.2269230769230769,0.1923076923076923,0.21923076923076923,0.19999999999999996,0.2846153846153846,0.2384615384615384,0.23076923076923073,0.2384615384615384,0.13076923076923075,0.16153846153846152,0.15384615384615374,0.10769230769230764,0.12692307692307692,0.16538461538461535,0.1499999999999999,0.0923076923076922,0.08846153846153837,0.0923076923076922,0.07692307692307687,0.08461538461538454,0.07307692307692304,0.0461538461538461,0.053846153846153766,0.04230769230769227,0.0346153846153846,0.038461538461538436,0.4576923076923076,0.46153846153846145,0.32692307692307687,0.33846153846153837,0.04999999999999993,0.07307692307692304,0.11923076923076914,0.06153846153846154,0.11153846153846148,0.11923076923076914,0.09999999999999998,0.2038461538461538,0.07307692307692304,0.2269230769230769,0.13461538461538458,0.16538461538461535,0.0461538461538461,0.13076923076923075,0.0346153846153846,0.21923076923076923,0.038461538461538436,0.23461538461538456,0.2961538461538461,0.23076923076923073,0.8884615384615384
0.25,0.19615384615384612,0.273076923076923,0.17692307692307685,0.18846153846153846,0.34615384615384615,0.1499999999999999,0.1499999999999999,0.16923076923076918,0.15384615384615374,0.19999999999999996,0.18461538461538463,0.0,0.2769230769230768,0.17307692307692302,0.17692307692307685,0.16923076923076918,0.1499999999999999,0.1499999999999999,0.17307692307692302,0.33846153846153837,0.15384615384615374,0.16538461538461535,0.17692307692307685,0.20769230769230762,0.1499999999999999,0.2038461538461538,0.1576923076923077,0.18076923076923068,0.7461538461538462,0.2769230769230768,0.35,0.3538461538461538,0.3076923076923077,0.28076923076923077,0.2769230769230768,0.33461538461538454,0.2769230769230768,0.3538461538461538,0.2846153846153846,0.20769230769230762,0.3153846153846154,0.24615384615384617,0.24615384615384617,0.24615384615384617,0.19999999999999996,0.24230769230769222,0.24230769230769222,0.23461538461538456,0.18461538461538463,0.18846153846153846,0.21538461538461529,0.1923076923076923,0.18461538461538463,0.18076923076923068,0.16153846153846152,0.16923076923076918,0.16538461538461535,0.1499999999999999,0.15384615384615374,0.4576923076923076,0.4769230769230769,0.3730769230769231,0.3615384615384615,0.1576923076923077,0.17307692307692302,0.19615384615384612,0.15384615384615374,0.2038461538461538,0.21153846153846145,0.18461538461538463,0.30384615384615377,0.18846153846153846,0.28846153846153844,0.2038461538461538,0.19615384615384612,0.16153846153846152,0.2384615384615384,0.1499999999999999,0.28076923076923077,0.16923076923076918,0.28846153846153844,0.3423076923076923,0.29999999999999993,0.773076923076923
0.31153846153846154,0.21923076923076923,0.30384615384615377,0.19999999999999996,0.2038461538461538,0.523076923076923,0.17307692307692302,0.17307692307692302,0.20769230769230762,0.17692307692307685,0.25384615384615383,0.19999999999999996,0.2769230769230768,0.0,0.19615384615384612,0.18461538461538463,0.18461538461538463,0.17307692307692302,0.19615384615384612,0.18076923076923068,0.2615384615384615,0.17692307692307685,0.2038461538461538,0.18461538461538463,0.29999999999999993,0.17307692307692302,0.2038461538461538,0.18076923076923068,0.19615384615384612,0.7384615384615385,0.3076923076923077,0.33461538461538454,0.3538461538461538,0.3538461538461538,0.3192307692307692,0.3076923076923077,0.33461538461538454,0.3076923076923077,0.36923076923076925,0.32307692307692304,0.3076923076923077,0.3076923076923077,0.24615384615384617,0.26923076923076916,0.26923076923076916,0.22307692307692306,0.24230769230769222,0.23461538461538456,0.273076923076923,0.21538461538461529,0.21153846153846145,0.23076923076923073,0.20769230769230762,0.21538461538461529,0.18076923076923068,0.18461538461538463,0.18461538461538463,0.18076923076923068,0.17307692307692302,0.17692307692307685,0.5038461538461538,0.49230769230769234,0.38076923076923075,0.39230769230769225,0.18076923076923068,0.18076923076923068,0.2269230769230769,0.18461538461538463,0.23461538461538456,0.23461538461538456,0.21538461538461529,0.32692307692307687,0.18846153846153846,0.33461538461538454,0.25769230769230766,0.23461538461538456,0.18461538461538463,0.24615384615384617,0.17307692307692302,0.26538461538461533,0.17692307692307685,0.31153846153846154,0.3653846153846153,0.29230769230769227,0.7653846153846153
0.23076923076923073,0.0692307692307692,0.20769230769230762,0.07307692307692304,0.0692307692307692,0.35769230769230764,0.023076923076922995,0.023076923076922995,0.0576923076923076,0.019230769230769162,0.09615384615384615,0.04999999999999993,0.17307692307692302,0.19615384615384612,0.0,0.04999999999999993,0.04230769230769227,0.023076923076922995,0.053846153846153766,0.0461538461538461,0.21923076923076923,0.026923076923076827,0.053846153846153766,0.04999999999999993,0.1576923076923077,0.023076923076922995,0.08461538461538454,0.03076923076923066,0.0692307692307692,0.8730769230769231,0.18846153846153846,0.2769230769230768,0.31153846153846154,0.24230769230769222,0.22307692307692306,0.18846153846153846,0.22307692307692306,0.19615384615384612,0.28846153846153844,0.25,0.2269230769230769,0.23461538461538456,0.13461538461538458,0.1499999999999999,0.1499999999999999,0.09615384615384615,0.11538461538461531,0.16153846153846152,0.12307692307692308,0.0807692307692307,0.07692307692307687,0.0807692307692307,0.06538461538461537,0.0807692307692307,0.0461538461538461,0.0346153846153846,0.04230769230769227,0.03076923076923066,0.023076923076922995,0.026923076923076827,0.49230769230769234,0.4884615384615384,0.3538461538461538,0.35769230769230764,0.038461538461538436,0.06153846153846154,0.11538461538461531,0.0576923076923076,0.0923076923076922,0.12307692307692308,0.08846153846153837,0.1923076923076923,0.06153846153846154,0.23076923076923073,0.12307692307692308,0.15384615384615374,0.0346153846153846,0.12692307692307692,0.023076923076922995,0.21538461538461529,0.04230769230769227,0.24615384615384617,0.29999999999999993,0.21153846153846145,0.9
0.23461538461538456,0.07307692307692304,0.19615384615384612,0.0692307692307692,0.07307692307692304,0.3615384615384615,0.026923076923076827,0.026923076923076827,0.06153846153846154,0.03076923076923066,0.09999999999999998,0.06153846153846154,0.17692307692307685,0.18461538461538463,0.04999999999999993,0.0,0.0461538461538461,0.026923076923076827,0.0576923076923076,0.04999999999999993,0.22307692307692306,0.03076923076923066,0.0576923076923076,0.053846153846153766,0.16153846153846152,0.026923076923076827,0.07307692307692304,0.0346153846153846,0.06538461538461537,0.8615384615384616,0.17692307692307685,0.26538461538461533,0.3153846153846154,0.23076923076923073,0.21923076923076923,0.1923076923076923,0.2269230769230769,0.1923076923076923,0.2846153846153846,0.24615384615384617,0.21538461538461529,0.25384615384615383,0.13076923076923075,0.14615384615384608,0.15384615384615374,0.09999999999999998,0.11153846153846148,0.17307692307692302,0.12692307692307692,0.08461538461538454,0.0807692307692307,0.08461538461538454,0.06153846153846154,0.08461538461538454,0.06538461538461537,0.038461538461538436,0.0461538461538461,0.04230769230769227,0.026923076923076827,0.03076923076923066,0.4807692307692307,0.46923076923076923,0.33461538461538454,0.32307692307692304,0.04230769230769227,0.0576923076923076,0.12692307692307692,0.06153846153846154,0.10384615384615381,0.11923076923076914,0.08461538461538454,0.21153846153846145,0.06538461538461537,0.2269230769230769,0.11923076923076914,0.1576923076923077,0.038461538461538436,0.12307692307692308,0.026923076923076827,0.23461538461538456,0.0461538461538461,0.23461538461538456,0.2961538461538461,0.25384615384615383,0.9038461538461539
0.21153846153846145,0.07307692307692304,0.2038461538461538,0.0692307692307692,0.06538461538461537,0.3615384615384615,0.019230769230769162,0.019230769230769162,0.053846153846153766,0.023076923076922995,0.09999999999999998,0.0461538461538461,0.16923076923076918,0.18461538461538463,0.04230769230769227,0.0461538461538461,0.0,0.019230769230769162,0.04999999999999993,0.04230769230769227,0.1923076923076923,0.023076923076922995,0.04999999999999993,0.0461538461538461,0.15384615384615374,0.019230769230769162,0.0807692307692307,0.026923076923076827,0.06538461538461537,0.8615384615384616,0.1923076923076923,0.273076923076923,0.3076923076923077,0.24615384615384617,0.21923076923076923,0.17692307692307685,0.2269230769230769,0.18461538461538463,0.2846153846153846,0.25384615384615383,0.22307692307692306,0.2384615384615384,0.11538461538461531,0.16153846153846152,0.15384615384615374,0.0923076923076922,0.11923076923076914,0.16538461538461535,0.13461538461538458,0.07692307692307687,0.07307692307692304,0.08461538461538454,0.06153846153846154,0.0692307692307692,0.0576923076923076,0.03076923076923066,0.038461538461538436,0.0346153846153846,0.019230769230769162,0.023076923076922995,0.47307692307692306,0.48461538461538456,0.32692307692307687,0.33846153846153837,0.0346153846153846,0.0576923076923076,0.11923076923076914,0.053846153846153766,0.09615384615384615,0.11923076923076914,0.08461538461538454,0.2038461538461538,0.0576923076923076,0.21923076923076923,0.11153846153846148,0.1499999999999999,0.03076923076923066,0.12307692307692308,0.019230769230769162,0.2269230769230769,0.038461538461538436,0.24230769230769222,0.28846153846153844,0.24615384615384617,0.9192307692307692
0.21538461538461529,0.053846153846153766,0.1923076923076923,0.04999999999999993,0.0461538461538461,0.35769230769230764,,,0.0346153846153846,0.0038461538461538325,0.0807692307692307,0.0346153846153846,0.1499999999999999,0.17307692307692302,0.023076923076922995,0.026923076923076827,0.019230769230769162,0.0,0.03076923076923066,0.023076923076922995,0.19615384615384612,0.0038461538461538325,0.03076923076923066,0.026923076923076827,0.14230769230769225,,0.06153846153846154,0.007692307692307665,0.1411223358260667,0.8929249597435857,0.44541819291819285,0.3867307692307692,0.4558974358974359,0.3896794871794871,0.25384615384615383,0.2551923076923076,0.34487179487179487,0.2304487179487179,0.35653846153846147,0.31653846153846155,0.2764743589743589,0.2637820512820511,0.11923076923076914,0.15384615384615374,0.1499999999999999,0.08205128205128198,0.11346153846153839,0.1762820512820512,0.11923076923076914,0.059615384615384515,0.05576923076923068,0.06730769230769229,0.0461538461538461,0.059615384615384515,0.038461538461538436,0.011538461538461497,0.019230769230769162,0.01538461538461533,,0.0038461538461538325,0.4769230769230769,0.4807692307692307,0.3307692307692307,0.33461538461538454,0.01538461538461533,0.06499999999999984,0.09999999999999998,0.3038015673321395,0.08615466399986749,0.115819667022792,0.0705145121082621,0.20933283164619088,0.05300712250712247,0.228200083657064,0.1141427572818079,0.1577969412918926,0.011538461538461497,0.1144462869894558,,0.2583333333333333,0.019230769230769162,0.23076923076923073,0.2769230769230768,0.2269230769230769,0.9230769230769231
0.2384615384615384,0.07692307692307687,0.22307692307692306,0.0807692307692307,0.07692307692307687,0.3884615384615384,0.03076923076923066,0.03076923076923066,0.0576923076923076,0.0346153846153846,0.08846153846153837,0.06538461538461537,0.1499999999999999,0.19615384615384612,0.053846153846153766,0.0576923076923076,0.04999999999999993,0.03076923076923066,0.0,0.053846153846153766,0.21153846153846145,0.0346153846153846,0.06153846153846154,0.0576923076923076,0.14230769230769225,0.03076923076923066,0.0923076923076922,0.038461538461538436,0.07692307692307687,0.8576923076923078,0.19615384615384612,0.29230769230769227,0.30384615384615377,0.25,0.21538461538461529,0.19615384615384612,0.2384615384615384,0.18076923076923068,0.31153846153846154,0.25,0.21153846153846145,0.25,0.13461538461538458,0.1576923076923077,0.1576923076923077,0.10384615384615381,0.13076923076923075,0.16923076923076918,0.1384615384615384,0.08846153846153837,0.08461538461538454,0.09615384615384615,0.07307692307692304,0.0807692307692307,0.0692307692307692,0.04230769230769227,0.04999999999999993,0.0461538461538461,0.03076923076923066,0.0346153846153846,0.4769230769230769,0.4884615384615384,0.33846153846153837,0.3423076923076923,0.0461538461538461,0.0692307692307692,0.11538461538461531,0.06538461538461537,0.10769230769230764,0.11538461538461531,0.08846153846153837,0.18461538461538463,0.0692307692307692,0.2384615384615384,0.12307692307692308,0.16153846153846152,0.04230769230769227,0.12692307692307692,0.03076923076923066,0.22307692307692306,0.04999999999999993,0.23076923076923073,0.29230769230769227,0.25769230769230766,0.8923076923076922
0.2384615384615384,0.0692307692307692,0.21538461538461529,0.07307692307692304,0.0692307692307692,0.3730769230769231,0.023076923076922995,0.023076923076922995,0.04999999999999993,0.026923076923076827,0.10384615384615381,0.0576923076923076,0.17307692307692302,0.18076923076923068,0.0461538461538461,0.04999999999999993,0.04230769230769227,0.023076923076922995,0.053846153846153766,0.0,0.21153846153846145,0.026923076923076827,0.053846153846153766,0.04999999999999993,0.16538461538461535,0.023076923076922995,0.08461538461538454,0.03076923076923066,0.053846153846153766,0.8653846153846154,0.19615384615384612,0.2769230769230768,0.32692307692307687,0.25,0.21538461538461529,0.18846153846153846,0.22307692307692306,0.19615384615384612,0.28846153846153844,0.25,0.2269230769230769,0.25,0.12692307692307692,0.16538461538461535,0.1576923076923077,0.08846153846153837,0.12307692307692308,0.16153846153846152,0.13076923076923075,0.0807692307692307,0.07692307692307687,0.08846153846153837,0.06538461538461537,0.0807692307692307,0.06153846153846154,0.0346153846153846,0.0346153846153846,0.038461538461538436,0.023076923076922995,0.026923076923076827,0.46923076923076923,0.4807692307692307,0.34615384615384615,0.3423076923076923,0.038461538461538436,0.053846153846153766,0.12307692307692308,0.0576923076923076,0.0923076923076922,0.12307692307692308,0.0807692307692307,0.19999999999999996,0.0461538461538461,0.23076923076923073,0.12307692307692308,0.16153846153846152,0.019230769230769162,0.12692307692307692,0.023076923076922995,0.21538461538461529,0.04230769230769227,0.2384615384615384,0.2846153846153846,0.2269230769230769,0.9
0.3192307692307692,0.21153846153846145,0.32692307692307687,0.20769230769230762,0.21923076923076923,0.33846153846153837,0.19615384615384612,0.19615384615384612,0.22307692307692306,0.19999999999999996,0.26923076923076916,0.23076923076923073,0.33846153846153837,0.2615384615384615,0.21923076923076923,0.22307692307692306,0.1923076923076923,0.19615384615384612,0.21153846153846145,0.21153846153846145,0.0,0.19999999999999996,0.21923076923076923,0.20769230769230762,0.3076923076923077,0.19615384615384612,0.2269230769230769,0.2038461538461538,0.2038461538461538,0.6923076923076923,0.29230769230769227,0.3884615384615384,0.3538461538461538,0.32307692307692304,0.33461538461538454,0.3153846153846154,0.31153846153846154,0.29230769230769227,0.34615384615384615,0.34615384615384615,0.33846153846153837,0.3538461538461538,0.24615384615384617,0.2769230769230768,0.2846153846153846,0.24615384615384617,0.2269230769230769,0.30384615384615377,0.28076923076923077,0.2384615384615384,0.2269230769230769,0.24615384615384617,0.20769230769230762,0.23076923076923073,0.21153846153846145,0.19999999999999996,0.21538461538461529,0.21153846153846145,0.19615384615384612,0.19999999999999996,0.4576923076923076,0.423076923076923,0.35769230769230764,0.29999999999999993,0.19615384615384612,0.21923076923076923,0.23461538461538456,0.21538461538461529,0.24230769230769222,0.25,0.21538461538461529,0.30384615384615377,0.2269230769230769,0.3192307692307692,0.25,0.28076923076923077,0.20769230769230762,0.22307692307692306,0.19615384615384612,0.31153846153846154,0.21538461538461529,0.30384615384615377,0.3884615384615384,0.2846153846153846,0.7653846153846153
0.21923076923076923,0.0576923076923076,0.19615384615384612,0.053846153846153766,0.04230769230769227,0.3615384615384615,0.0038461538461538325,0.0038461538461538325,0.038461538461538436,0.007692307692307665,0.08461538461538454,0.038461538461538436,0.15384615384615374,0.17692307692307685,0.026923076923076827,0.03076923076923066,0.023076923076922995,0.0038461538461538325,0.0346153846153846,0.026923076923076827,0.19999999999999996,0.0,0.0346153846153846,0.03076923076923066,0.14615384615384608,0.0038461538461538325,0.06538461538461537,0.011538461538461497,0.04999999999999993,0.8769230769230769,0.17692307692307685,0.273076923076923,0.29999999999999993,0.23076923076923073,0.2038461538461538,0.16923076923076918,0.21923076923076923,0.17692307692307685,0.2769230769230768,0.2384615384615384,0.20769230769230762,0.2384615384615384,0.11538461538461531,0.14615384615384608,0.1384615384615384,0.07692307692307687,0.11153846153846148,0.1499999999999999,0.11923076923076914,0.06153846153846154,0.0576923076923076,0.06153846153846154,0.0461538461538461,0.06153846153846154,0.04230769230769227,0.01538461538461533,0.023076923076922995,0.019230769230769162,0.0038461538461538325,0.007692307692307665,0.4807692307692307,0.48461538461538456,0.33461538461538454,0.33846153846153837,0.019230769230769162,0.04230769230769227,0.10384615384615381,0.038461538461538436,0.07307692307692304,0.10384615384615381,0.0692307692307692,0.18076923076923068,0.04230769230769227,0.21153846153846145,0.10384615384615381,0.14230769230769225,0.01538461538461533,0.10769230769230764,0.0038461538461538325,0.21153846153846145,0.023076923076922995,0.2269230769230769,0.273076923076923,0.23076923076923073,0.9192307692307692
0.22307692307692306,0.07692307692307687,0.20769230769230762,0.0807692307692307,0.07692307692307687,0.38076923076923075,0.03076923076923066,0.03076923076923066,0.04999999999999993,0.0346153846153846,0.10384615384615381,0.0576923076923076,0.16538461538461535,0.2038461538461538,0.053846153846153766,0.0576923076923076,0.04999999999999993,0.03076923076923066,0.06153846153846154,0.053846153846153766,0.21923076923076923,0.0346153846153846,0.0,0.0576923076923076,0.16538461538461535,0.03076923076923066,0.0923076923076922,0.038461538461538436,0.07692307692307687,0.85,0.18846153846153846,0.29999999999999993,0.31153846153846154,0.23461538461538456,0.22307692307692306,0.18846153846153846,0.21538461538461529,0.2038461538461538,0.28846153846153844,0.24230769230769222,0.21153846153846145,0.25769230769230766,0.13461538461538458,0.1576923076923077,0.16538461538461535,0.10384615384615381,0.13076923076923075,0.16923076923076918,0.1384615384615384,0.08846153846153837,0.08461538461538454,0.09615384615384615,0.07307692307692304,0.07307692307692304,0.0692307692307692,0.04230769230769227,0.04230769230769227,0.0461538461538461,0.03076923076923066,0.026923076923076827,0.4538461538461538,0.4576923076923076,0.33846153846153837,0.3423076923076923,0.0461538461538461,0.06153846153846154,0.13076923076923075,0.06538461538461537,0.09999999999999998,0.11538461538461531,0.08846153846153837,0.18461538461538463,0.0692307692307692,0.2384615384615384,0.13076923076923075,0.16153846153846152,0.0346153846153846,0.12692307692307692,0.03076923076923066,0.22307692307692306,0.04999999999999993,0.24615384615384617,0.29999999999999993,0.23461538461538456,0.8923076923076922
0.23461538461538456,0.07307692307692304,0.19615384615384612,0.07692307692307687,0.07307692307692304,0.3769230769230769,0.026923076923076827,0.026923076923076827,0.06153846153846154,0.03076923076923066,0.09999999999999998,0.06153846153846154,0.17692307692307685,0.18461538461538463,0.04999999999999993,0.053846153846153766,0.0461538461538461,0.026923076923076827,0.0576923076923076,0.04999999999999993,0.20769230769230762,0.03076923076923066,0.0576923076923076,0.0,0.16153846153846152,0.026923076923076827,0.08846153846153837,0.0346153846153846,0.06538461538461537,0.8538461538461538,0.18461538461538463,0.273076923076923,0.3153846153846154,0.23076923076923073,0.23461538461538456,0.18461538461538463,0.2269230769230769,0.17692307692307685,0.3076923076923077,0.24615384615384617,0.20769230769230762,0.2615384615384615,0.12307692307692308,0.16153846153846152,0.15384615384615374,0.09999999999999998,0.12692307692307692,0.1576923076923077,0.14230769230769225,0.08461538461538454,0.07307692307692304,0.08461538461538454,0.06153846153846154,0.08461538461538454,0.0576923076923076,0.038461538461538436,0.0461538461538461,0.04230769230769227,0.026923076923076827,0.03076923076923066,0.4576923076923076,0.49230769230769234,0.32692307692307687,0.3307692307692307,0.04230769230769227,0.06538461538461537,0.11153846153846148,0.06153846153846154,0.09615384615384615,0.11923076923076914,0.08461538461538454,0.18846153846153846,0.0576923076923076,0.2269230769230769,0.12692307692307692,0.1576923076923077,0.038461538461538436,0.11538461538461531,0.026923076923076827,0.2269230769230769,0.0461538461538461,0.25,0.25,0.23076923076923073,0.8961538461538462
0.2961538461538461,0.18076923076923068,0.28846153846153844,0.18461538461538463,0.17307692307692302,0.4076923076923077,0.14230769230769225,0.14230769230769225,0.16923076923076918,0.14615384615384608,0.19999999999999996,0.16153846153846152,0.20769230769230762,0.29999999999999993,0.1576923076923077,0.16153846153846152,0.15384615384615374,0.14230769230769225,0.14230769230769225,0.16538461538461535,0.3076923076923077,0.14615384615384608,0.16538461538461535,0.16153846153846152,0.0,0.14230769230769225,0.18846153846153846,0.1499999999999999,0.18846153846153846,0.7846153846153846,0.2769230769230768,0.3423076923076923,0.32307692307692304,0.29999999999999993,0.25769230769230766,0.2846153846153846,0.2961538461538461,0.2615384615384615,0.36923076923076925,0.29230769230769227,0.2769230769230768,0.29230769230769227,0.20769230769230762,0.23076923076923073,0.22307692307692306,0.20769230769230762,0.21923076923076923,0.25,0.24230769230769222,0.1923076923076923,0.1576923076923077,0.1923076923076923,0.17692307692307685,0.16153846153846152,0.17307692307692302,0.15384615384615374,0.16153846153846152,0.1576923076923077,0.14230769230769225,0.14615384615384608,0.47307692307692306,0.48461538461538456,0.4115384615384615,0.3769230769230769,0.1499999999999999,0.16538461538461535,0.21153846153846145,0.17692307692307685,0.19615384615384612,0.21153846153846145,0.18461538461538463,0.26538461538461533,0.17307692307692302,0.26538461538461533,0.2269230769230769,0.21923076923076923,0.15384615384615374,0.2384615384615384,0.14230769230769225,0.3192307692307692,0.15384615384615374,0.25769230769230766,0.32692307692307687,0.3076923076923077,0.7807692307692308
0.21538461538461529,0.053846153846153766,0.1923076923076923,0.04999999999999993,0.0461538461538461,0.35769230769230764,,,0.0346153846153846,0.0038461538461538325,0.0807692307692307,0.0346153846153846,0.1499999999999999,0.17307692307692302,0.023076923076922995,0.026923076923076827,0.019230769230769162,,0.03076923076923066,0.023076923076922995,0.19615384615384612,0.0038461538461538325,0.03076923076923066,0.026923076923076827,0.14230769230769225,0.0,0.06153846153846154,0.007692307692307665,0.1411223358260667,0.8929249597435857,0.44541819291819285,0.3867307692307692,0.4558974358974359,0.3896794871794871,0.25384615384615383,0.2551923076923076,0.34487179487179487,0.2304487179487179,0.35653846153846147,0.31653846153846155,0.2764743589743589,0.2637820512820511,0.11923076923076914,0.15384615384615374,0.1499999999999999,0.08205128205128198,0.11346153846153839,0.1762820512820512,0.11923076923076914,0.059615384615384515,0.05576923076923068,0.06730769230769229,0.0461538461538461,0.059615384615384515,0.038461538461538436,0.011538461538461497,0.019230769230769162,0.01538461538461533,,0.0038461538461538325,0.4769230769230769,0.4807692307692307,0.3307692307692307,0.33461538461538454,0.01538461538461533,0.06499999999999984,0.09999999999999998,0.3038015673321395,0.08615466399986749,0.115819667022792,0.0705145121082621,0.20933283164619088,0.05300712250712247,0.228200083657064,0.1141427572818079,0.1577969412918926,0.011538461538461497,0.1144462869894558,,0.2583333333333333,0.019230769230769162,0.23076923076923073,0.2769230769230768,0.2269230769230769,0.9230769230769231
0.24615384615384617,0.11538461538461531,0.21538461538461529,0.0807692307692307,0.0923076923076922,0.3653846153846153,0.06153846153846154,0.06153846153846154,0.09615384615384615,0.06538461538461537,0.11923076923076914,0.09615384615384615,0.2038461538461538,0.2038461538461538,0.08461538461538454,0.07307692307692304,0.0807692307692307,0.06153846153846154,0.0923076923076922,0.08461538461538454,0.2269230769230769,0.06538461538461537,0.0923076923076922,0.08846153846153837,0.18846153846153846,0.06153846153846154,0.0,0.0692307692307692,0.0923076923076922,0.8269230769230769,0.2269230769230769,0.2769230769230768,0.32692307692307687,0.273076923076923,0.23076923076923073,0.2038461538461538,0.22307692307692306,0.21153846153846145,0.3192307692307692,0.25769230769230766,0.25,0.273076923076923,0.1499999999999999,0.18846153846153846,0.18846153846153846,0.11923076923076914,0.16153846153846152,0.1923076923076923,0.16153846153846152,0.11153846153846148,0.11538461538461531,0.11923076923076914,0.10384615384615381,0.11923076923076914,0.0923076923076922,0.07307692307692304,0.0807692307692307,0.07692307692307687,0.06153846153846154,0.06538461538461537,0.4769230769230769,0.4884615384615384,0.3615384615384615,0.3730769230769231,0.07692307692307687,0.08461538461538454,0.15384615384615374,0.09615384615384615,0.11538461538461531,0.14615384615384608,0.11923076923076914,0.21538461538461529,0.0923076923076922,0.26923076923076916,0.14615384615384608,0.18461538461538463,0.07307692307692304,0.1576923076923077,0.06153846153846154,0.25384615384615383,0.0807692307692307,0.26923076923076916,0.3307692307692307,0.26538461538461533,0.8769230769230769
